,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__ACT,param_subset__ARPU_GROUP,param_subset__BASE_TYPE,param_subset__COM_CAT#1,param_subset__COM_CAT#17,param_subset__COM_CAT#18,param_subset__COM_CAT#19,param_subset__COM_CAT#2,param_subset__COM_CAT#20,param_subset__COM_CAT#21,param_subset__COM_CAT#22,param_subset__COM_CAT#23,param_subset__COM_CAT#25,param_subset__COM_CAT#26,param_subset__COM_CAT#27,param_subset__COM_CAT#28,param_subset__COM_CAT#29,param_subset__COM_CAT#3,param_subset__COM_CAT#30,param_subset__COM_CAT#31,param_subset__COM_CAT#32,param_subset__COM_CAT#33,param_subset__COM_CAT#34,param_subset__COM_CAT#7,param_subset__COM_CAT#8,param_subset__COST,param_subset__DEVICE_TYPE_ID,param_subset__INTERNET_TYPE_ID,param_subset__ITC,param_subset__RENT_CHANNEL,param_subset__REVENUE,param_subset__ROAM,param_subset__VAS,params
0,0.5310881928528988,0.525518452298106,0.5319422288363329,0.5302399280537028,0.5339871310343351,0.5364570070452424,0.5222316199693801,0.5036776120681349,0.5690716572272839,0.5227829941222445,0.548420125626008,0.5257539907711744,0.5298437951671788,0.5074141087545369,0.5003907797394088,0.49466301672184027,0.5390297956168432,0.548654754129953,0.5350149352804514,0.5414815369955998,0.49940582293523467,0.5432266629551513,0.5305611168806141,0.5725726154406175,0.539168977441838,0.5090824208471267,0.5187306617560463,0.5138378852927636,0.5495112576683832,0.557744397931544,0.5278414396061455,0.48785370919563614,0.5365941136794321,0.5133453957581662,0.5137522349389206,0.5036711654358712,0.5630226009871203,0.5594466987141741,0.4656274423733713,0.5457319358050599,0.4629169849758085,0.503142297356616,0.5538258942432256,0.5436763273128272,0.5264070747192274,0.496042356336474,0.5282271447383917,0.5556566705566202,0.5466526771088723,0.5225099836193698,0.5273412284195724,0.02373946568075405,1,0.08233645439147949,0.019116806917008206,0.026831774711608886,0.009378179410251677,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,"{'subset__ACT': True, 'subset__ARPU_GROUP': False, 'subset__BASE_TYPE': False, 'subset__COM_CAT#1': True, 'subset__COM_CAT#17': False, 'subset__COM_CAT#18': True, 'subset__COM_CAT#19': True, 'subset__COM_CAT#2': False, 'subset__COM_CAT#20': True, 'subset__COM_CAT#21': False, 'subset__COM_CAT#22': False, 'subset__COM_CAT#23': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#26': False, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#3': False, 'subset__COM_CAT#30': True, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#34': False, 'subset__COM_CAT#7': False, 'subset__COM_CAT#8': True, 'subset__COST': False, 'subset__DEVICE_TYPE_ID': True, 'subset__INTERNET_TYPE_ID': False, 'subset__ITC': True, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': True}"
1,0.5262498938969528,0.5302934595248546,0.5860197209939723,0.5160112630215302,0.5392332152072203,0.5772748493336729,0.5378735158399623,0.5337944177381883,0.523730501161633,0.5019217798143529,0.5277777777777778,0.5527980899971092,0.5611061743198826,0.5193088016444869,0.4909264156397546,0.5944423223834989,0.5333019282035909,0.5437191524897487,0.5314711518901963,0.5473699988223076,0.5120426958662253,0.5417063691744377,0.529961564403713,0.5459567679838977,0.5402181942764152,0.54051014345132,0.527841718146098,0.5369741871246105,0.5036776120681348,0.5094268920698479,0.566006705712588,0.49412759761463765,0.5110542487928653,0.5559457405008403,0.5289551727460573,0.5016764281470163,0.5320385854844063,0.5720801259060202,0.5242444032846911,0.5582475937603717,0.48627026568203036,0.5356466066400437,0.5716732867252657,0.5330985086132137,0.5277346552037943,0.5390671420083184,0.550100103851054,0.5052835562026916,0.5059045212680535,0.5014078776912947,0.5332719033475478,0.024146187584160993,1,0.09174361705780029,0.029107301106502115,0.028874669075012207,0.01237837306653201,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,False,True,False,True,True,False,True,True,True,"{'subset__ACT': False, 'subset__ARPU_GROUP': False, 'subset__BASE_TYPE': True, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': False, 'subset__COM_CAT#18': True, 'subset__COM_CAT#19': True, 'subset__COM_CAT#2': True, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': False, 'subset__COM_CAT#22': False, 'subset__COM_CAT#23': False, 'subset__COM_CAT#25': False, 'subset__COM_CAT#26': True, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': True, 'subset__COM_CAT#29': True, 'subset__COM_CAT#3': False, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': False, 'subset__COM_CAT#34': True, 'subset__COM_CAT#7': True, 'subset__COM_CAT#8': False, 'subset__COST': True, 'subset__DEVICE_TYPE_ID': False, 'subset__INTERNET_TYPE_ID': True, 'subset__ITC': True, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': True}"
2,0.5784738137679315,0.5775189233750522,0.5804096228172543,0.5022643812297249,0.4990417866663811,0.5747814277226041,0.5325203687247733,0.521578536021327,0.5840283502671221,0.5005674335942101,0.5612585943468296,0.6033532113529544,0.5804417416999454,0.5290301168056701,0.49541235292228303,0.575704524233936,0.5171728959455264,0.5490134149866707,0.5341156065650996,0.578675203151933,0.5102124183006536,0.6006552252068991,0.5450681455627765,0.53299144567091,0.544125991670503,0.5645053475935828,0.5344367953920109,0.5421988587090351,0.5178206267464642,0.5318565784824899,0.5782934385875562,0.5276650642912969,0.5123068852178194,0.574853056111688,0.5760200421827992,0.56426131058484,0.5340834876824084,0.5717696433733392,0.5248867809385138,0.5282485573268525,0.5297247686953569,0.5174833784782074,0.6085992955258396,0.544179523141655,0.5263321306596148,0.6055831423478482,0.5394366347975974,0.550410586383735,0.5146622699485027,0.5054923289401839,0.5466788630085232,0.030538104588944518,1,0.11042098999023438,0.03286473425740056,0.03273768901824951,0.011499097805116053,True,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,"{'subset__ACT': True, 'subset__ARPU_GROUP': False, 'subset__BASE_TYPE': True, 'subset__COM_CAT#1': True, 'subset__COM_CAT#17': True, 'subset__COM_CAT#18': True, 'subset__COM_CAT#19': True, 'subset__COM_CAT#2': False, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': False, 'subset__COM_CAT#22': False, 'subset__COM_CAT#23': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#26': False, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': True, 'subset__COM_CAT#29': False, 'subset__COM_CAT#3': True, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#34': False, 'subset__COM_CAT#7': False, 'subset__COM_CAT#8': False, 'subset__COST': True, 'subset__DEVICE_TYPE_ID': False, 'subset__INTERNET_TYPE_ID': False, 'subset__ITC': False, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': True}"
3,0.5308759867583397,0.5240945151654658,0.5324775435478519,0.5170711861503378,0.5272100467865057,0.512307953484424,0.5281629069730094,0.5036669057739045,0.5719516503752556,0.5088594584756377,0.5420486376368729,0.5194051582925602,0.5160326756099911,0.5200475359463829,0.4828859886727407,0.5010291995586114,0.5323062428401657,0.5263321306596148,0.5377022151322762,0.5431945440724603,0.5168916051268992,0.5263428369538452,0.5200582422406133,0.5669196920869779,0.5350791730458336,0.5079789491554196,0.5331092149074441,0.48550903075918334,0.5299080329325611,0.5372311381861397,0.5158199643493762,0.48968448550903076,0.5302506343479332,0.5092341787737011,0.5057867520315193,0.5163080383668619,0.5667162724966007,0.5503570549125831,0.47956703746132356,0.5444792993801055,0.44995119259825145,0.5280023125595537,0.5222423262636103,0.5239339207520101,0.5180240463368414,0.4906841524488583,0.521043221309808,0.5044056400758006,0.5129599691658726,0.532627431667077,0.5209694045544108,0.022002917227991622,1,0.10420846462249755,0.020407840099837146,0.02745633602142334,0.004822664326476242,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,"{'subset__ACT': False, 'subset__ARPU_GROUP': True, 'subset__BASE_TYPE': False, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': False, 'subset__COM_CAT#18': True, 'subset__COM_CAT#19': False, 'subset__COM_CAT#2': False, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#23': False, 'subset__COM_CAT#25': False, 'subset__COM_CAT#26': True, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': True, 'subset__COM_CAT#29': True, 'subset__COM_CAT#3': True, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': False, 'subset__COM_CAT#34': True, 'subset__COM_CAT#7': True, 'subset__COM_CAT#8': True, 'subset__COST': False, 'subset__DEVICE_TYPE_ID': False, 'subset__INTERNET_TYPE_ID': False, 'subset__ITC': False, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': False, 'subset__ROAM': False, 'subset__VAS': False}"
4,0.5381016042780749,0.5220924381443851,0.5347579842189223,0.5170176546791859,0.5153581790734774,0.5055597996774467,0.5292014175133561,0.4970290033510701,0.5668340417331349,0.5155990706936607,0.547762286732875,0.5149834587754141,0.5138164727043029,0.51090436067364,0.49494127597614634,0.5074059927001103,0.5376165647784332,0.5237412074558634,0.5344367953920109,0.5351005856342944,0.517825311942959,0.520475787715598,0.5108936543794096,0.5532798732374763,0.5378306906630408,0.4981644172820644,0.5321670610151709,0.48374249221117094,0.5336873547958845,0.5408177467533163,0.5107057974705034,0.48599081399955035,0.5239125081635494,0.5055083883815294,0.5111613117351691,0.5086792292674645,0.5595109364795563,0.544773722471441,0.4802843591747588,0.5440724601993512,0.45075757575757575,0.5210860464867295,0.5410425789321542,0.5250259627635087,0.5161504448465253,0.48414820473644,0.5158613749023051,0.5322527113690139,0.5142500776206331,0.5307110049998395,0.5199344296476698,0.021468717893220746,1,0.08133032321929931,0.022892242037417642,0.022829575538635252,0.00570112930605165,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,"{'subset__ACT': False, 'subset__ARPU_GROUP': True, 'subset__BASE_TYPE': False, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': False, 'subset__COM_CAT#18': False, 'subset__COM_CAT#19': True, 'subset__COM_CAT#2': False, 'subset__COM_CAT#20': True, 'subset__COM_CAT#21': False, 'subset__COM_CAT#22': False, 'subset__COM_CAT#23': False, 'subset__COM_CAT#25': True, 'subset__COM_CAT#26': True, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': True, 'subset__COM_CAT#3': True, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#34': False, 'subset__COM_CAT#7': False, 'subset__COM_CAT#8': True, 'subset__COST': True, 'subset__DEVICE_TYPE_ID': False, 'subset__INTERNET_TYPE_ID': False, 'subset__ITC': False, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': False, 'subset__ROAM': False, 'subset__VAS': False}"
5,0.5730943892708599,0.5458068798646725,0.5594038735372525,0.5183452351637529,0.5199511792983095,0.5642453951277481,0.5410961104033061,0.5077674164641393,0.5581726497007591,0.5248011305846707,0.541136151430269,0.6001841482607625,0.5597785938353157,0.5141376615312142,0.4936029891973492,0.5419319242848655,0.5238268578097063,0.5571769643373339,0.5462779568108092,0.563664978640943,0.4895594601476954,0.6030748477029646,0.5439868098455082,0.5514062717471602,0.5452608588589232,0.5568606230370936,0.5336552359131934,0.5433230196032247,0.502606982645097,0.5419954391186579,0.5760864952041422,0.5047910666680941,0.5218783122597774,0.5335588792651199,0.5545967474278127,0.5513114336643749,0.5342547883900945,0.5615879575602496,0.5210218087213472,0.4983458775414066,0.5295072574484339,0.5157864308426924,0.5694463775253472,0.5598749504833891,0.539961243214886,0.6030366692131398,0.5660524822543174,0.5525732578182713,0.5328736764343757,0.49253235977431137,0.5417094000228496,0.026749326416570903,1,0.0792023468017578,0.027311043817628226,0.028423314094543458,0.012266924354925256,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,True,False,"{'subset__ACT': False, 'subset__ARPU_GROUP': False, 'subset__BASE_TYPE': True, 'subset__COM_CAT#1': True, 'subset__COM_CAT#17': False, 'subset__COM_CAT#18': True, 'subset__COM_CAT#19': True, 'subset__COM_CAT#2': False, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': False, 'subset__COM_CAT#22': False, 'subset__COM_CAT#23': False, 'subset__COM_CAT#25': True, 'subset__COM_CAT#26': True, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': True, 'subset__COM_CAT#29': False, 'subset__COM_CAT#3': False, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': False, 'subset__COM_CAT#34': False, 'subset__COM_CAT#7': False, 'subset__COM_CAT#8': False, 'subset__COST': False, 'subset__DEVICE_TYPE_ID': True, 'subset__INTERNET_TYPE_ID': True, 'subset__ITC': False, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': False}"
6,0.5340378575672693,0.5316745714805734,0.5641360555870797,0.5295226063402674,0.5238803892808582,0.5510037348272643,0.5361712150573321,0.518098990396454,0.5676477200946436,0.5007976189201631,0.5467171717171717,0.5393723970322153,0.5533655235913193,0.5016220035759023,0.513538109054313,0.5395021645021645,0.5396614669764355,0.5504534115606565,0.5370063060073018,0.532284830251705,0.5133159324335795,0.549586201727996,0.5237733263385544,0.559189747652645,0.5491579499587808,0.5189818351583058,0.5358607325246512,0.5246726550539061,0.5293084804556598,0.5302292217594724,0.5329874373992021,0.4935708703146581,0.5307110049998394,0.5451323833281586,0.5203151933021424,0.4855381546558017,0.5532691669432459,0.5701636992387824,0.4951125766838324,0.5657098808389451,0.4602856294032765,0.5290622356883612,0.5727439161483036,0.5559243279123797,0.5164181022022847,0.5209447415329769,0.5295654315171889,0.5247475991135189,0.5121355845101334,0.5097373746025289,0.5313676803110432,0.022558444765323364,1,0.10402661323547363,0.027930538389768916,0.028355541229248046,0.0073629096700785586,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,True,False,True,False,True,False,True,True,"{'subset__ACT': False, 'subset__ARPU_GROUP': False, 'subset__BASE_TYPE': True, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': False, 'subset__COM_CAT#18': False, 'subset__COM_CAT#19': False, 'subset__COM_CAT#2': True, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': False, 'subset__COM_CAT#22': False, 'subset__COM_CAT#23': False, 'subset__COM_CAT#25': False, 'subset__COM_CAT#26': True, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': True, 'subset__COM_CAT#3': True, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': False, 'subset__COM_CAT#33': True, 'subset__COM_CAT#34': True, 'subset__COM_CAT#7': False, 'subset__COM_CAT#8': True, 'subset__COST': True, 'subset__DEVICE_TYPE_ID': False, 'subset__INTERNET_TYPE_ID': True, 'subset__ITC': False, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': False, 'subset__ROAM': True, 'subset__VAS': True}"
7,0.5406799083269671,0.5339228932689528,0.5665449717889146,0.5268674453711336,0.5221673822039976,0.5572425940072998,0.5376272710726636,0.5211288716636511,0.5643501814716871,0.5053906191449953,0.5498366013071896,0.5386229564360888,0.5576159224007794,0.5080457801141292,0.5073712835776153,0.5424518292165351,0.5399077117437341,0.5517595794567627,0.5398648865668126,0.5355074248150486,0.5136979034037857,0.5467918589338672,0.5225635150905218,0.5594038735372526,0.5456891106281383,0.5172205245734658,0.5335160540881985,0.5245977109942935,0.5321991798978619,0.5323276554286265,0.5383350309820898,0.49176150658972406,0.5302720469363938,0.5444043553204929,0.5190839694656488,0.49137382225617515,0.5569735447469567,0.5773476226673661,0.49657933899339424,0.5667269787908311,0.4576012223071047,0.5359570891727246,0.5624872862756014,0.5488581737203302,0.518859137286811,0.5207749766573296,0.5340941939766388,0.5211502842521119,0.5128314936351082,0.5105617592582679,0.5322145423631431,0.022548765416423523,1,0.10144853115081787,0.021973869856019002,0.029455676078796386,0.008415205523018844,False,False,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True,True,"{'subset__ACT': False, 'subset__ARPU_GROUP': False, 'subset__BASE_TYPE': True, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': True, 'subset__COM_CAT#18': True, 'subset__COM_CAT#19': False, 'subset__COM_CAT#2': True, 'subset__COM_CAT#20': True, 'subset__COM_CAT#21': False, 'subset__COM_CAT#22': True, 'subset__COM_CAT#23': False, 'subset__COM_CAT#25': False, 'subset__COM_CAT#26': True, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#3': True, 'subset__COM_CAT#30': True, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': False, 'subset__COM_CAT#33': True, 'subset__COM_CAT#34': True, 'subset__COM_CAT#7': True, 'subset__COM_CAT#8': True, 'subset__COST': False, 'subset__DEVICE_TYPE_ID': False, 'subset__INTERNET_TYPE_ID': True, 'subset__ITC': False, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': True}"
8,0.5307592734063322,0.5234628438058735,0.5630333072813507,0.536192627645793,0.5279594873826323,0.5582717935659112,0.5353040052246716,0.5161076196696037,0.5573268524565592,0.5099086753102149,0.5381228248875307,0.5314176204190444,0.5541792019528281,0.5049516610815499,0.5136451719966169,0.5330829301417537,0.5417384880571288,0.5537723627720736,0.5377557466034282,0.5296832007537231,0.500901875901876,0.5396293480937443,0.5239232144577797,0.5663415521985374,0.5406357397513999,0.509899414311179,0.5253043264134984,0.5246833613481365,0.534608096099697,0.5345438583343148,0.5310139207198031,0.4854233804053403,0.5272742845518881,0.5415993062321338,0.5118251019774526,0.47782446311858073,0.5612453561448776,0.5710630279541342,0.4911191289359014,0.5672087620311981,0.4497177658942365,0.5219104311424687,0.5550142929027975,0.5463100756935002,0.5271351027268931,0.506398013750955,0.5331306274959049,0.5261501236576984,0.5229810605655064,0.5099300878986757,0.5292210122130901,0.02355621555240501,1,0.10278817653656006,0.01686158136101401,0.027031559944152832,0.0032789083722219547,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,"{'subset__ACT': False, 'subset__ARPU_GROUP': False, 'subset__BASE_TYPE': False, 'subset__COM_CAT#1': True, 'subset__COM_CAT#17': True, 'subset__COM_CAT#18': True, 'subset__COM_CAT#19': True, 'subset__COM_CAT#2': True, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': False, 'subset__COM_CAT#23': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#26': True, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': True, 'subset__COM_CAT#29': False, 'subset__COM_CAT#3': False, 'subset__COM_CAT#30': True, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#34': True, 'subset__COM_CAT#7': True, 'subset__COM_CAT#8': True, 'subset__COST': True, 'subset__DEVICE_TYPE_ID': False, 'subset__INTERNET_TYPE_ID': True, 'subset__ITC': True, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': False, 'subset__ROAM': False, 'subset__VAS': False}"
9,0.5391732450555979,0.5199190604156183,0.5628941254563558,0.5430874811301565,0.5258075222423263,0.545348442407266,0.5320171728959455,0.518976906523345,0.5570056636296479,0.5133025705812447,0.5406374671080554,0.5289979979229789,0.5566095307431239,0.49782126912411806,0.5247368928192885,0.5251358119005178,0.5439439846685867,0.5538044816547648,0.5389869704399216,0.5229810605655064,0.5058038366861896,0.5490830058991681,0.5239339207520101,0.5653779857178035,0.543697739901288,0.5130506748153807,0.5252186760596554,0.5278738370287892,0.535796494759269,0.5513099150990868,0.5284992784992786,0.4839780306842392,0.5248332494673619,0.5371133689496055,0.5170283609734162,0.4711187505305152,0.5574446216930935,0.5662880207273856,0.4918792758262583,0.5578514608738477,0.4545136236312707,0.5222530325578408,0.5668233354389045,0.5559885656777619,0.5258503474192477,0.5075545369663017,0.52903011680567,0.540753508987934,0.5295761378114193,0.5053906191449953,0.530113968452964,0.023677402940789016,1,0.09018741607666016,0.01173841327711369,0.026652469635009765,0.004797436011342218,True,False,False,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,False,True,False,True,True,False,True,True,False,True,"{'subset__ACT': True, 'subset__ARPU_GROUP': False, 'subset__BASE_TYPE': False, 'subset__COM_CAT#1': True, 'subset__COM_CAT#17': False, 'subset__COM_CAT#18': True, 'subset__COM_CAT#19': True, 'subset__COM_CAT#2': True, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': False, 'subset__COM_CAT#22': False, 'subset__COM_CAT#23': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#26': False, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': True, 'subset__COM_CAT#3': False, 'subset__COM_CAT#30': True, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#34': False, 'subset__COM_CAT#7': False, 'subset__COM_CAT#8': True, 'subset__COST': False, 'subset__DEVICE_TYPE_ID': True, 'subset__INTERNET_TYPE_ID': True, 'subset__ITC': False, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': True, 'subset__ROAM': False, 'subset__VAS': True}"
